ref_id,ref_x,ref_y,LoS/nLos,direction,ue_setting,distance,req_ue_id,resp_date,ECI,cell-Portion-ID1,sector1,atsectorborder1,rds-SRSRP1, rds_SRSRP-Deviation1,cell-Portion-ID2,sector2,atsectorborder2,rds-SRSRP2,rds_SRSRP-Deviation2,cell-Portion-ID3,sector3,atsectorborder3,rds-SRSRP3,rds_SRSRP-Deviation3,cell-Portion-ID4,sector4,atsectorborder4,rds-SRSRP4,rds_SRSRP-Deviation4,cell-Portion-ID5,sector5,atsectorborder5,rds-SRSRP5,rds_SRSRP-Deviation5,cell-Portion-ID6,sector6,atsectorborder6,rds-SRSRP6,rds_SRSRP-Deviation6,cell-Portion-ID7,sector7,atsectorborder7,rds-SRSRP7,rds_SRSRP-Deviation7,cell-Portion-ID8,sector8,atsectorborder8,rds-SRSRP8,rds_SRSRP-Deviation8
E46,47.47111094,19.06285337,nLoS,2,H,22.77790133,4.66016E+13,2.02004E+13,154120047,5,2,yes,-80,8,6,2,no,-89,8,21,1,yes,-98,8,7,2,no,-99,8,8,2,yes,-101,8,22,1,no,-103,22,23,1,no,-106,12,24,1,yes,-108,8
E46,47.47111094,19.06285337,nLoS,2,H,25.24560068,4.66016E+13,2.02004E+13,154120047,5,2,yes,-80,8,6,2,no,-92,8,21,1,yes,-98,8,7,2,no,-99,8,8,2,yes,-102,8,22,1,no,-102,8,23,1,no,-105,12,24,1,yes,-108,22
E46,47.47111094,19.06285337,nLoS,2,H,23.06937762,4.66016E+13,2.02004E+13,154120047,5,2,yes,-82,8,6,2,no,-93,8,7,2,no,-100,8,21,1,yes,-100,8,8,2,yes,-102,8,22,1,no,-103,8,23,1,no,-104,8,24,1,yes,-106,8
E46,47.47111094,19.06285337,nLoS,2,H,23.06937762,4.66016E+13,2.02004E+13,154120047,5,2,yes,-80,8,6,2,no,-92,8,7,2,no,-99,8,21,1,yes,-99,8,8,2,yes,-102,8,22,1,no,-102,8,23,1,no,-105,8,24,1,yes,-108,12
E46,47.47111094,19.06285337,nLoS,2,H,17.62097508,4.66016E+13,2.02004E+13,154120047,5,2,yes,-82,8,6,2,no,-85,8,21,1,yes,-94,8,8,2,yes,-100,8,7,2,no,-101,8,22,1,no,-102,10,23,1,no,-103,8,24,1,yes,-109,12
E46,47.47111094,19.06285337,nLoS,3,H,18.17164292,4.66016E+13,2.02004E+13,154120047,6,2,no,-81,8,5,2,yes,-85,8,21,1,yes,-92,8,7,2,no,-93,8,8,2,yes,-103,8,22,1,no,-103,8,23,1,no,-104,8,24,1,yes,-106,8
E46,47.47111094,19.06285337,nLoS,3,H,17.74564933,4.66016E+13,2.02004E+13,154120047,6,2,no,-83,8,5,2,yes,-85,8,21,1,yes,-93,8,7,2,no,-96,8,8,2,yes,-102,8,22,1,no,-102,8,23,1,no,-104,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,3,H,16.25219658,4.66016E+13,2.02004E+13,154120047,6,2,no,-83,8,5,2,yes,-86,8,21,1,yes,-95,8,7,2,no,-99,8,8,2,yes,-102,8,22,1,no,-102,12,23,1,no,-103,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,3,H,17.74564933,4.66016E+13,2.02004E+13,154120047,6,2,no,-84,8,5,2,yes,-86,8,21,1,yes,-95,8,7,2,no,-98,8,8,2,yes,-102,10,22,1,no,-103,8,23,1,no,-104,8,24,1,yes,-108,12
E46,47.47111094,19.06285337,nLoS,3,H,19.76046745,4.66016E+13,2.02004E+13,154120047,6,2,no,-83,8,5,2,yes,-89,8,21,1,yes,-95,8,7,2,no,-97,8,8,2,yes,-101,8,22,1,no,-103,8,23,1,no,-104,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,4,H,17.59250784,4.66016E+13,2.02004E+13,154120047,5,2,yes,-81,8,6,2,no,-81,8,21,1,yes,-89,8,7,2,no,-96,8,8,2,yes,-103,8,22,1,no,-103,8,23,1,no,-106,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,4,H,19.63493845,4.66016E+13,2.02004E+13,154120047,6,2,no,-81,8,5,2,yes,-85,8,7,2,no,-94,8,21,1,yes,-96,8,8,2,yes,-101,8,22,1,no,-103,8,23,1,no,-104,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,4,H,22.14878356,4.66016E+13,2.02004E+13,154120047,5,2,yes,-83,8,6,2,no,-84,8,7,2,no,-93,8,21,1,yes,-93,8,8,2,yes,-100,8,22,1,no,-104,12,23,1,no,-105,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,4,H,16.25219658,4.66016E+13,2.02004E+13,154120047,6,2,no,-84,8,5,2,yes,-85,8,21,1,yes,-93,8,7,2,no,-94,8,8,2,yes,-101,8,22,1,no,-103,8,23,1,no,-105,8,24,1,yes,-108,10
E46,47.47111094,19.06285337,nLoS,4,H,17.63423095,4.66016E+13,2.02004E+13,154120047,5,2,yes,-83,8,6,2,no,-83,8,21,1,yes,-92,8,7,2,no,-93,8,8,2,yes,-102,8,22,1,no,-102,10,23,1,no,-106,22,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,1,P,17.63423095,4.66016E+13,2.02004E+13,154120047,6,2,no,-77,8,5,2,yes,-78,8,21,1,yes,-87,8,7,2,no,-92,8,8,2,yes,-102,12,22,1,no,-102,8,23,1,no,-105,10,24,1,yes,-107,10
E46,47.47111094,19.06285337,nLoS,1,P,17.74564933,4.66016E+13,2.02004E+13,154120047,6,2,no,-80,8,5,2,yes,-81,8,21,1,yes,-92,8,7,2,no,-94,8,8,2,yes,-102,8,22,1,no,-102,8,23,1,no,-104,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,1,P,22.11557845,4.66016E+13,2.02004E+13,154120047,5,2,yes,-84,8,6,2,no,-88,8,7,2,no,-97,8,21,1,yes,-98,8,8,2,yes,-102,10,22,1,no,-103,8,23,1,no,-105,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,1,P,19.1002223,4.66016E+13,2.02004E+13,154120047,5,2,yes,-83,8,6,2,no,-85,8,21,1,yes,-96,8,7,2,no,-100,8,8,2,yes,-102,8,22,1,no,-102,8,23,1,no,-104,8,24,1,yes,-108,22
E46,47.47111094,19.06285337,nLoS,1,P,17.74564933,4.66016E+13,2.02004E+13,154120047,6,2,no,-81,8,5,2,yes,-83,8,21,1,yes,-93,8,7,2,no,-95,8,8,2,yes,-102,8,22,1,no,-104,8,23,1,no,-107,10,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,2,P,19.12644535,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
E46,47.47111094,19.06285337,nLoS,2,P,17.62097508,4.66016E+13,2.02004E+13,154120047,5,2,yes,-84,8,6,2,no,-88,8,21,1,yes,-96,8,7,2,no,-98,8,8,2,yes,-103,12,22,1,no,-103,8,23,1,no,-105,8,24,1,yes,-108,8
E46,47.47111094,19.06285337,nLoS,2,P,14.61152801,4.66016E+13,2.02004E+13,154120047,5,2,yes,-85,8,6,2,no,-89,8,21,1,yes,-97,8,7,2,no,-100,8,8,2,yes,-103,8,22,1,no,-103,22,23,1,no,-105,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,2,P,14.61152801,4.66016E+13,2.02004E+13,154120047,5,2,yes,-84,8,6,2,no,-88,8,21,1,yes,-95,8,7,2,no,-98,8,8,2,yes,-102,8,22,1,no,-104,10,23,1,no,-106,12,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,2,P,16.11597392,4.66016E+13,2.02004E+13,154120047,5,2,yes,-85,8,6,2,no,-89,8,21,1,yes,-97,8,7,2,no,-98,8,22,1,no,-101,8,8,2,yes,-102,8,23,1,no,-106,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,3,P,17.63423095,4.66016E+13,2.02004E+13,154120047,6,2,no,-85,8,5,2,yes,-86,8,21,1,yes,-101,8,8,2,yes,-102,12,7,2,no,-103,8,22,1,no,-103,10,23,1,no,-106,22,24,1,yes,-108,10
E46,47.47111094,19.06285337,nLoS,3,P,19.24136821,4.66016E+13,2.02004E+13,154120047,6,2,no,-84,8,5,2,yes,-85,8,7,2,no,-99,8,21,1,yes,-100,8,8,2,yes,-102,8,22,1,no,-102,8,23,1,no,-105,10,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,3,P,17.74564933,4.66016E+13,2.02004E+13,154120047,6,2,no,-83,8,5,2,yes,-85,8,7,2,no,-100,8,21,1,yes,-100,8,8,2,yes,-101,8,22,1,no,-102,8,23,1,no,-106,8,24,1,yes,-108,12
E46,47.47111094,19.06285337,nLoS,3,P,19.13865908,4.66016E+13,2.02004E+13,154120047,5,2,yes,-84,8,6,2,no,-84,8,21,1,yes,-100,8,7,2,no,-101,8,8,2,yes,-101,8,22,1,no,-103,22,23,1,no,-105,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,3,P,17.63423095,4.66016E+13,2.02004E+13,154120047,6,2,no,-83,8,5,2,yes,-84,8,21,1,yes,-99,8,7,2,no,-100,8,22,1,no,-102,8,8,2,yes,-103,8,23,1,no,-105,8,24,1,yes,-106,8
E46,47.47111094,19.06285337,nLoS,4,P,14.62751013,4.66016E+13,2.02004E+13,154120047,6,2,no,-83,8,5,2,yes,-84,8,21,1,yes,-91,8,7,2,no,-97,8,8,2,yes,-102,8,22,1,no,-102,10,23,1,no,-105,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,4,P,13.46241739,4.66016E+13,2.02004E+13,154120047,5,2,yes,-87,8,6,2,no,-91,8,21,1,yes,-95,8,7,2,no,-98,8,22,1,no,-102,8,8,2,yes,-103,10,23,1,no,-104,8,24,1,yes,-107,8
E46,47.47111094,19.06285337,nLoS,4,P,10.80808078,4.66016E+13,2.02004E+13,154120047,6,2,no,-87,8,5,2,yes,-88,8,21,1,yes,-94,8,7,2,no,-99,8,22,1,no,-101,10,8,2,yes,-103,8,23,1,no,-104,8,24,1,yes,-105,8
E46,47.47111094,19.06285337,nLoS,4,P,14.62751013,4.66016E+13,2.02004E+13,154120047,6,2,no,-86,8,5,2,yes,-87,8,21,1,yes,-94,8,7,2,no,-98,8,8,2,yes,-102,12,22,1,no,-103,8,23,1,no,-104,8,24,1,yes,-107,12
E46,47.47111094,19.06285337,nLoS,4,P,10.80808078,4.66016E+13,2.02004E+13,154120047,5,2,yes,-87,8,6,2,no,-87,8,21,1,yes,-92,8,7,2,no,-98,8,8,2,yes,-102,10,22,1,no,-103,8,23,1,no,-105,8,24,1,yes,-106,8
E47,47.47112364,19.06292987,nLoS,1,H,24.40722052,4.66016E+13,2.02004E+13,154120047,6,2,no,-80,8,5,2,yes,-85,8,7,2,no,-95,8,21,1,yes,-97,8,8,2,yes,-101,8,22,1,no,-102,8,23,1,no,-105,12,24,1,yes,-107,8
E47,47.47112364,19.06292987,nLoS,1,H,28.13196998,4.66016E+13,2.02004E+13,154120047,5,2,yes,-84,8,6,2,no,-84,8,7,2,no,-93,8,21,1,yes,-96,8,22,1,no,-102,8,8,2,yes,-103,8,23,1,no,-106,10,24,1,yes,-108,10
E47,47.47112364,19.06292987,nLoS,1,H,28.76599045,4.66016E+13,2.02004E+13,154120047,6,2,no,-82,8,5,2,yes,-84,8,7,2,no,-90,8,21,1,yes,-96,8,8,2,yes,-102,22,22,1,no,-103,8,23,1,no,-106,10,24,1,yes,-106,10
E47,47.47112364,19.06292987,nLoS,1,H,27.04038263,4.66016E+13,2.02004E+13,154120047,6,2,no,-82,8,5,2,yes,-84,8,7,2,no,-91,8,21,1,yes,-97,8,8,2,yes,-101,10,22,1,no,-103,8,23,1,no,-104,8,24,1,yes,-107,8
